uid, name, address, discord_handle, option, weight, time
7191,robin,0x27aa5a880b512beaf40d1b2e0f256b09f5711444,,Walton,1,2022-10-28 13:34:30
30976,xiaoyao,0x60859ed309e5553b39bd66edf1a3c26473da3b6b,,Walton,1,2022-10-28 13:37:13
30976,xiaoyao,0x60859ed309e5553b39bd66edf1a3c26473da3b6b,,乔安,1,2022-10-28 13:37:13
27604,kuanfu,0x191bfd0535d06c56fdf80f37990d9cd20b807e9b,,签到票1,1,2022-10-28 13:37:27
27604,kuanfu,0x191bfd0535d06c56fdf80f37990d9cd20b807e9b,,签到票2,1,2022-10-28 13:37:27
12858,shawnw,0x27b503fd677dd889ea3e7804df492d2d809e6052,,乔安,1,2022-10-28 13:38:14
26646,Adazz,0x490ee9a3dfe5fa4c65a4a65b3fe178a3c12398a6,,HotWolf,1,2022-10-28 13:38:34
26646,Adazz,0x490ee9a3dfe5fa4c65a4a65b3fe178a3c12398a6,,签到票1,1,2022-10-28 13:38:34
26640,zik,0x9d42a19e504f5f87f8b4edf7f9abf510a3026fab,zik#9003,Walton,1,2022-10-28 13:38:52
26640,zik,0x9d42a19e504f5f87f8b4edf7f9abf510a3026fab,zik#9003,签到票1,1,2022-10-28 13:38:52
8906,DarkS,0x6cd5f918c5125f4e421c354e8b27d3bc9ff567f5,Yohji#1575,VincentZZH,1,2022-10-28 13:42:03
7027,Alex,0x42b81011a367d3c7f4e4b570fadd51209c93f287,alex🐋.eth#3436,乔安,1,2022-10-28 13:43:51
7027,Alex,0x42b81011a367d3c7f4e4b570fadd51209c93f287,alex🐋.eth#3436,HotWolf,1,2022-10-28 13:43:51
27782,Tanghan,0x01175ef4738b825cd12f4d1ff2d2904d52144531,,Walton,1,2022-10-28 13:46:00
27782,Tanghan,0x01175ef4738b825cd12f4d1ff2d2904d52144531,,VincentZZH,1,2022-10-28 13:46:00
7517,RebeccaWONG,0x13e283646f203ef6b24cd5c8ed5dbbf29dd0d39f,rebeccawong.eth#3764,乔安,1,2022-10-28 13:48:46
7517,RebeccaWONG,0x13e283646f203ef6b24cd5c8ed5dbbf29dd0d39f,rebeccawong.eth#3764,HotWolf,1,2022-10-28 13:48:46
